"iso3","name","period","value","source"
"SUR","SURINAME","1983",NA,"cred"
"SVK","SLOVAKIA (Slovak Republic)","1983",NA,"cred"
"SVN","SLOVENIA","1983",NA,"cred"
"SWE","SWEDEN","1983",NA,"cred"
"SWZ","SWAZILAND","1983",NA,"cred"
"SYC","SEYCHELLES","1983",NA,"cred"
"SYR","SYRIAN ARAB REPUBLIC","1983",NA,"cred"
"TCA","TURKS AND CAICOS ISLANDS","1983",NA,"cred"
"TCD","CHAD","1983",NA,"cred"
"TGO","TOGO","1983",NA,"cred"
"THA","THAILAND","1983",2,"cred"
"TJK","TAJIKISTAN","1983",NA,"cred"
"TKL","TOKELAU","1983",NA,"cred"
"TKM","TURKMENISTAN","1983",NA,"cred"
"TLS","EAST TIMOR","1983",NA,"cred"
"TON","TONGA","1983",NA,"cred"
"TTO","TRINIDAD AND TOBAGO","1983",NA,"cred"
"TUN","TUNISIA","1983",NA,"cred"
"TUR","TURKEY","1983",3,"cred"
"TUV","TUVALU","1983",NA,"cred"
"TZA","TANZANIA, UNITED REPUBLIC OF","1983",2,"cred"
"UGA","UGANDA","1983",NA,"cred"
"UKR","UKRAINE","1983",NA,"cred"
"URY","URUGUAY","1983",NA,"cred"
"USA","UNITED STATES","1983",13,"cred"
"UZB","UZBEKISTAN","1983",NA,"cred"
"VCT","SAINT VINCENT AND THE GRENADINES","1983",NA,"cred"
"VEN","VENEZUELA","1983",NA,"cred"
"VGB","VIRGIN ISLANDS (BRITISH)","1983",NA,"cred"
"VIR","VIRGIN ISLANDS (U.S.)","1983",NA,"cred"
"VNM","VIET NAM","1983",3,"cred"
"VUT","VANUATU","1983",NA,"cred"
"WLF","WALLIS AND FUTUNA ISLANDS","1983",NA,"cred"
"WSM","SAMOA","1983",2,"cred"
"YEM","YEMEN","1983",NA,"cred"
"ZAF","SOUTH AFRICA","1983",3,"cred"
"ZMB","ZAMBIA","1983",1,"cred"
"ZWE","ZIMBABWE","1983",1,"cred"
"AFG","AFGHANISTAN","1982",1,"cred"
"AGO","ANGOLA","1982",NA,"cred"
"AIA","ANGUILLA","1982",NA,"cred"
"ALB","ALBANIA","1982",1,"cred"
"ARE","UNITED ARAB EMIRATES","1982",NA,"cred"
"ARG","ARGENTINA","1982",1,"cred"
"ARM","ARMENIA","1982",NA,"cred"
"ASM","AMERICAN SAMOA","1982",NA,"cred"
"ATG","ANTIGUA AND BARBUDA","1982",NA,"cred"
"AUS","AUSTRALIA","1982",3,"cred"
"AUT","AUSTRIA","1982",2,"cred"
"AZE","AZERBAIJAN","1982",NA,"cred"
"BDI","BURUNDI","1982",NA,"cred"
"BEL","BELGIUM","1982",2,"cred"
"BEN","BENIN","1982",1,"cred"
"BFA","BURKINA FASO","1982",NA,"cred"
"BGD","BANGLADESH","1982",4,"cred"
"BGR","BULGARIA","1982",NA,"cred"
"BHR","BAHRAIN","1982",NA,"cred"
"BHS","BAHAMAS","1982",NA,"cred"
"BIH","BOSNIA AND HERZEGOWINA","1982",NA,"cred"
"BLR","BELARUS","1982",NA,"cred"
"BLZ","BELIZE","1982",1,"cred"
"BMU","BERMUDA","1982",NA,"cred"
"BOL","BOLIVIA","1982",2,"cred"
"BRA","BRAZIL","1982",2,"cred"
"BRB","BARBADOS","1982",NA,"cred"
"BRN","BRUNEI DARUSSALAM","1982",NA,"cred"
"BTN","BHUTAN","1982",NA,"cred"
"BWA","BOTSWANA","1982",NA,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1982",NA,"cred"
"CAN","CANADA","1982",3,"cred"
"CHE","SWITZERLAND","1982",1,"cred"
"CHL","CHILE","1982",1,"cred"
"CHN","CHINA","1982",9,"cred"
"CIV","COTE D'IVOIRE","1982",NA,"cred"
"CMR","CAMEROON","1982",NA,"cred"
"COD","CONGO, THE DRC","1982",NA,"cred"
"COG","CONGO","1982",NA,"cred"
"COK","COOK ISLANDS","1982",NA,"cred"
"COL","COLOMBIA","1982",3,"cred"
"COM","COMOROS","1982",NA,"cred"
"CPV","CAPE VERDE","1982",1,"cred"
"CRI","COSTA RICA","1982",NA,"cred"
"CUB","CUBA","1982",1,"cred"
"CYM","CAYMAN ISLANDS","1982",NA,"cred"
"CYP","CYPRUS","1982",NA,"cred"
"CZE","CZECH REPUBLIC","1982",NA,"cred"
"DEU","GERMANY","1982",NA,"cred"
"DJI","DJIBOUTI","1982",NA,"cred"
"DMA","DOMINICA","1982",NA,"cred"
"DNK","DENMARK","1982",NA,"cred"
"DOM","DOMINICAN REPUBLIC","1982",NA,"cred"
"DZA","ALGERIA","1982",3,"cred"
"ECU","ECUADOR","1982",1,"cred"
"EGY","EGYPT","1982",1,"cred"
"ERI","ERITREA","1982",NA,"cred"
"ESP","SPAIN","1982",3,"cred"
"EST","ESTONIA","1982",NA,"cred"
"ETH","Ethiopia","1982",NA,"cred"
"FIN","FINLAND","1982",NA,"cred"
"FJI","FIJI","1982",NA,"cred"
"FRA","FRANCE","1982",7,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1982",NA,"cred"
"GAB","GABON","1982",NA,"cred"
"GBR","UNITED KINGDOM","1982",1,"cred"
"GEO","GEORGIA","1982",NA,"cred"
"GHA","GHANA","1982",NA,"cred"
"GIN","GUINEA","1982",NA,"cred"
"GLP","GUADELOUPE","1982",NA,"cred"
"GMB","GAMBIA","1982",NA,"cred"
"GNB","GUINEA-BISSAU","1982",NA,"cred"
"GNQ","EQUATORIAL GUINEA","1982",NA,"cred"
"GRC","GREECE","1982",NA,"cred"
"GRD","GRENADA","1982",NA,"cred"
"GTM","GUATEMALA","1982",2,"cred"
"GUF","FRENCH GUIANA","1982",NA,"cred"
"GUM","GUAM","1982",NA,"cred"
"GUY","GUYANA","1982",NA,"cred"
"HKG","HONG KONG","1982",5,"cred"
"HND","HONDURAS","1982",2,"cred"
"HRV","CROATIA (local name: Hrvatska)","1982",NA,"cred"
"HTI","HAITI","1982",NA,"cred"
"HUN","HUNGARY","1982",NA,"cred"
"IDN","INDONESIA","1982",13,"cred"
"IND","INDIA","1982",8,"cred"
"IRL","IRELAND","1982",NA,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1982",NA,"cred"
"IRQ","IRAQ","1982",NA,"cred"
"ISL","ICELAND","1982",NA,"cred"
"ISR","ISRAEL","1982",NA,"cred"
"ITA","ITALY","1982",3,"cred"
"JAM","JAMAICA","1982",NA,"cred"
"JOR","JORDAN","1982",NA,"cred"
"JPN","JAPAN","1982",7,"cred"
"KAZ","KAZAKHSTAN","1982",NA,"cred"
"KEN","KENYA","1982",3,"cred"
"KGZ","KYRGYZSTAN","1982",NA,"cred"
"KHM","CAMBODIA","1982",NA,"cred"
"KIR","KIRIBATI","1982",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1982",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1982",2,"cred"
"KWT","KUWAIT","1982",NA,"cred"
"LAO","LAOS ","1982",NA,"cred"
"LBN","LEBANON","1982",NA,"cred"
"LBR","LIBERIA","1982",1,"cred"
"LBY","LIBYAN ARAB JAMAHIRIYA","1982",NA,"cred"
"LCA","SAINT LUCIA","1982",NA,"cred"
"LKA","SRI LANKA","1982",3,"cred"
"LSO","LESOTHO","1982",NA,"cred"
"LTU","LITHUANIA","1982",NA,"cred"
"LUX","LUXEMBURG","1982",NA,"cred"
"LVA","LATVIA","1982",NA,"cred"
"MAC","MACAU","1982",NA,"cred"
"MAR","MOROCCO","1982",1,"cred"
"MDA","MOLDOVA, REPUBLIC OF","1982",NA,"cred"
"MDG","MADAGASCAR","1982",1,"cred"
"MDV","MALDIVES","1982",NA,"cred"
"MEX","MEXICO","1982",6,"cred"
"MHL","MARSHALL ISLANDS","1982",NA,"cred"
"MKD","MACEDONIA","1982",NA,"cred"
"MLI","MALI","1982",NA,"cred"
"MLT","MALTA","1982",NA,"cred"
"MMR","MYANMAR (Burma) ","1982",5,"cred"
"MNE","MONTENEGRO","1982",NA,"cred"
"MNG","MONGOLIA","1982",1,"cred"
"MNP","NORTHERN MARIANA ISLANDS","1982",NA,"cred"
"MOZ","MOZAMBIQUE","1982",NA,"cred"
"MRT","MAURITANIA","1982",1,"cred"
"MSR","MONTSERRAT","1982",NA,"cred"
"MTQ","MARTINIQUE","1982",NA,"cred"
"MUS","MAURITIUS","1982",2,"cred"
"MWI","MALAWI","1982",1,"cred"
"MYS","MALAYSIA","1982",NA,"cred"
"MYT","MAYOTTE","1982",NA,"cred"
"NAM","NAMIBIA","1982",NA,"cred"
"NCL","NEW CALEDONIA","1982",NA,"cred"
"NER","NIGER","1982",1,"cred"
"NGA","NIGERIA","1982",NA,"cred"
"NIC","NICARAGUA","1982",1,"cred"
"NIU","NIUE","1982",NA,"cred"
"NLD","NETHERLANDS","1982",NA,"cred"
"NOR","NORWAY","1982",NA,"cred"
"NPL","NEPAL","1982",2,"cred"
"NZL","NEW ZEALAND","1982",NA,"cred"
"OMN","OMAN","1982",NA,"cred"
"PAK","PAKISTAN","1982",1,"cred"
"PAN","PANAMA","1982",1,"cred"
"PER","PERU","1982",4,"cred"
"PHL","PHILIPPINES","1982",19,"cred"
"PLW","PALAU","1982",NA,"cred"
"PNG","PAPUA NEW GUINEA","1982",NA,"cred"
"POL","POLAND","1982",2,"cred"
"PRI","PUERTO RICO","1982",NA,"cred"
"PRK","KOREA, D.P.R.O.","1982",NA,"cred"
"PRT","PORTUGAL","1982",NA,"cred"
"PRY","PARAGUAY","1982",1,"cred"
"PSE","""State of Palestine""","1982",NA,"cred"
"PYF","FRENCH POLYNESIA","1982",NA,"cred"
"QAT","QATAR","1982",NA,"cred"
"REU","REUNION","1982",NA,"cred"
"ROU","Romania","1982",NA,"cred"
"RUS","RUSSIA","1982",NA,"cred"
"RWA","RWANDA","1982",NA,"cred"
"SAU","SAUDI ARABIA","1982",1,"cred"
"SDN","SUDAN","1982",NA,"cred"
"SEN","SENEGAL","1982",NA,"cred"
"SGP","SINGAPORE","1982",NA,"cred"
"SHN","ST. HELENA","1982",NA,"cred"
"SLB","SOLOMON ISLANDS","1982",1,"cred"
"SLE","SIERRA LEONE","1982",NA,"cred"
"SLV","EL SALVADOR","1982",3,"cred"
"SOM","SOMALIA","1982",NA,"cred"
"SRB","SERBIA","1982",NA,"cred"
"SSD","SOUTH SUDAN","1982",NA,"cred"
"STP","SAO TOME AND PRINCIPE","1982",NA,"cred"
"SUR","SURINAME","1982",NA,"cred"
"SVK","SLOVAKIA (Slovak Republic)","1982",NA,"cred"
"SVN","SLOVENIA","1982",NA,"cred"
"SWE","SWEDEN","1982",NA,"cred"
"SWZ","SWAZILAND","1982",NA,"cred"
"SYC","SEYCHELLES","1982",NA,"cred"
"SYR","SYRIAN ARAB REPUBLIC","1982",NA,"cred"
"TCA","TURKS AND CAICOS ISLANDS","1982",NA,"cred"
"TCD","CHAD","1982",NA,"cred"
"TGO","TOGO","1982",NA,"cred"
"THA","THAILAND","1982",1,"cred"
"TJK","TAJIKISTAN","1982",NA,"cred"
"TKL","TOKELAU","1982",NA,"cred"
"TKM","TURKMENISTAN","1982",NA,"cred"
"TLS","EAST TIMOR","1982",NA,"cred"
"TON","TONGA","1982",2,"cred"
"TTO","TRINIDAD AND TOBAGO","1982",NA,"cred"
"TUN","TUNISIA","1982",1,"cred"
"TUR","TURKEY","1982",NA,"cred"
"TUV","TUVALU","1982",NA,"cred"
"TZA","TANZANIA, UNITED REPUBLIC OF","1982",1,"cred"
"UGA","UGANDA","1982",1,"cred"
"UKR","UKRAINE","1982",NA,"cred"
"URY","URUGUAY","1982",NA,"cred"
"USA","UNITED STATES","1982",18,"cred"
"UZB","UZBEKISTAN","1982",NA,"cred"
"VCT","SAINT VINCENT AND THE GRENADINES","1982",NA,"cred"
"VEN","VENEZUELA","1982",1,"cred"
"VGB","VIRGIN ISLANDS (BRITISH)","1982",NA,"cred"
"VIR","VIRGIN ISLANDS (U.S.)","1982",NA,"cred"
"VNM","VIET NAM","1982",1,"cred"
"VUT","VANUATU","1982",NA,"cred"
"WLF","WALLIS AND FUTUNA ISLANDS","1982",NA,"cred"
"WSM","SAMOA","1982",NA,"cred"
"YEM","YEMEN","1982",NA,"cred"
"ZAF","SOUTH AFRICA","1982",1,"cred"
"ZMB","ZAMBIA","1982",1,"cred"
"ZWE","ZIMBABWE","1982",1,"cred"
"AFG","AFGHANISTAN","1981",NA,"cred"
"AGO","ANGOLA","1981",1,"cred"
"AIA","ANGUILLA","1981",NA,"cred"
"ALB","ALBANIA","1981",NA,"cred"
"ARE","UNITED ARAB EMIRATES","1981",NA,"cred"
"ARG","ARGENTINA","1981",1,"cred"
"ARM","ARMENIA","1981",NA,"cred"
"ASM","AMERICAN SAMOA","1981",NA,"cred"
"ATG","ANTIGUA AND BARBUDA","1981",NA,"cred"
"AUS","AUSTRALIA","1981",6,"cred"
"AUT","AUSTRIA","1981",1,"cred"
"AZE","AZERBAIJAN","1981",NA,"cred"
"BDI","BURUNDI","1981",NA,"cred"
"BEL","BELGIUM","1981",NA,"cred"
"BEN","BENIN","1981",NA,"cred"
"BFA","BURKINA FASO","1981",2,"cred"
"BGD","BANGLADESH","1981",3,"cred"
"BGR","BULGARIA","1981",1,"cred"
"BHR","BAHRAIN","1981",NA,"cred"
"BHS","BAHAMAS","1981",NA,"cred"
"BIH","BOSNIA AND HERZEGOWINA","1981",NA,"cred"
"BLR","BELARUS","1981",NA,"cred"
"BLZ","BELIZE","1981",NA,"cred"
"BMU","BERMUDA","1981",NA,"cred"
"BOL","BOLIVIA","1981",NA,"cred"
"BRA","BRAZIL","1981",4,"cred"
"BRB","BARBADOS","1981",NA,"cred"
"BRN","BRUNEI DARUSSALAM","1981",NA,"cred"
"BTN","BHUTAN","1981",NA,"cred"
"BWA","BOTSWANA","1981",1,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1981",1,"cred"
"CAN","CANADA","1981",2,"cred"
"CHE","SWITZERLAND","1981",NA,"cred"
"CHL","CHILE","1981",NA,"cred"
"CHN","CHINA","1981",8,"cred"
"CIV","COTE D'IVOIRE","1981",NA,"cred"
"CMR","CAMEROON","1981",NA,"cred"
"COD","CONGO, THE DRC","1981",NA,"cred"
"COG","CONGO","1981",NA,"cred"
"COK","COOK ISLANDS","1981",1,"cred"
"COL","COLOMBIA","1981",4,"cred"
"COM","COMOROS","1981",1,"cred"
"CPV","CAPE VERDE","1981",NA,"cred"
"CRI","COSTA RICA","1981",NA,"cred"
"CUB","CUBA","1981",1,"cred"
"CYM","CAYMAN ISLANDS","1981",NA,"cred"
"CYP","CYPRUS","1981",NA,"cred"
"CZE","CZECH REPUBLIC","1981",NA,"cred"
"DEU","GERMANY","1981",NA,"cred"
"DJI","DJIBOUTI","1981",1,"cred"
"DMA","DOMINICA","1981",NA,"cred"
"DNK","DENMARK","1981",1,"cred"
"DOM","DOMINICAN REPUBLIC","1981",1,"cred"
"DZA","ALGERIA","1981",2,"cred"
"ECU","ECUADOR","1981",NA,"cred"
"EGY","EGYPT","1981",NA,"cred"
"ERI","ERITREA","1981",NA,"cred"
"ESP","SPAIN","1981",2,"cred"
"EST","ESTONIA","1981",NA,"cred"
"ETH","Ethiopia","1981",2,"cred"
"FIN","FINLAND","1981",NA,"cred"
"FJI","FIJI","1981",1,"cred"
"FRA","FRANCE","1981",2,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1981",NA,"cred"
"GAB","GABON","1981",NA,"cred"
"GBR","UNITED KINGDOM","1981",1,"cred"
"GEO","GEORGIA","1981",NA,"cred"
"GHA","GHANA","1981",NA,"cred"
"GIN","GUINEA","1981",1,"cred"
"GLP","GUADELOUPE","1981",NA,"cred"
"GMB","GAMBIA","1981",NA,"cred"
"GNB","GUINEA-BISSAU","1981",NA,"cred"
"GNQ","EQUATORIAL GUINEA","1981",NA,"cred"
"GRC","GREECE","1981",3,"cred"
"GRD","GRENADA","1981",NA,"cred"
"GTM","GUATEMALA","1981",NA,"cred"
"GUF","FRENCH GUIANA","1981",NA,"cred"
"GUM","GUAM","1981",NA,"cred"
"GUY","GUYANA","1981",NA,"cred"
"HKG","HONG KONG","1981",4,"cred"
"HND","HONDURAS","1981",1,"cred"
"HRV","CROATIA (local name: Hrvatska)","1981",NA,"cred"
"HTI","HAITI","1981",NA,"cred"
"HUN","HUNGARY","1981",NA,"cred"
"IDN","INDONESIA","1981",8,"cred"
"IND","INDIA","1981",10,"cred"
"IRL","IRELAND","1981",1,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1981",5,"cred"
"IRQ","IRAQ","1981",NA,"cred"
"ISL","ICELAND","1981",NA,"cred"
"ISR","ISRAEL","1981",NA,"cred"
"ITA","ITALY","1981",2,"cred"
"JAM","JAMAICA","1981",2,"cred"
"JOR","JORDAN","1981",1,"cred"
"JPN","JAPAN","1981",6,"cred"
"KAZ","KAZAKHSTAN","1981",NA,"cred"
"KEN","KENYA","1981",NA,"cred"
"KGZ","KYRGYZSTAN","1981",NA,"cred"
"KHM","CAMBODIA","1981",NA,"cred"
"KIR","KIRIBATI","1981",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1981",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1981",3,"cred"
"KWT","KUWAIT","1981",NA,"cred"
"LAO","LAOS ","1981",2,"cred"
"LBN","LEBANON","1981",NA,"cred"
"LBR","LIBERIA","1981",NA,"cred"
"LBY","LIBYAN ARAB JAMAHIRIYA","1981",NA,"cred"
"LCA","SAINT LUCIA","1981",NA,"cred"
"LKA","SRI LANKA","1981",2,"cred"
"LSO","LESOTHO","1981",NA,"cred"
"LTU","LITHUANIA","1981",NA,"cred"
"LUX","LUXEMBURG","1981",NA,"cred"
"LVA","LATVIA","1981",NA,"cred"
"MAC","MACAU","1981",NA,"cred"
"MAR","MOROCCO","1981",NA,"cred"
"MDA","MOLDOVA, REPUBLIC OF","1981",NA,"cred"
"MDG","MADAGASCAR","1981",2,"cred"
"MDV","MALDIVES","1981",NA,"cred"
"MEX","MEXICO","1981",3,"cred"
"MHL","MARSHALL ISLANDS","1981",NA,"cred"
"MKD","MACEDONIA","1981",NA,"cred"
"MLI","MALI","1981",1,"cred"
"MLT","MALTA","1981",NA,"cred"
"MMR","MYANMAR (Burma) ","1981",2,"cred"
"MNE","MONTENEGRO","1981",NA,"cred"
"MNG","MONGOLIA","1981",NA,"cred"
"MNP","NORTHERN MARIANA ISLANDS","1981",NA,"cred"
"MOZ","MOZAMBIQUE","1981",2,"cred"
"MRT","MAURITANIA","1981",NA,"cred"
"MSR","MONTSERRAT","1981",NA,"cred"
"MTQ","MARTINIQUE","1981",NA,"cred"
"MUS","MAURITIUS","1981",NA,"cred"
"MWI","MALAWI","1981",NA,"cred"
"MYS","MALAYSIA","1981",NA,"cred"
"MYT","MAYOTTE","1981",NA,"cred"
"NAM","NAMIBIA","1981",1,"cred"
"NCL","NEW CALEDONIA","1981",3,"cred"
"NER","NIGER","1981",NA,"cred"
"NGA","NIGERIA","1981",1,"cred"
"NIC","NICARAGUA","1981",NA,"cred"
"NIU","NIUE","1981",NA,"cred"
"NLD","NETHERLANDS","1981",NA,"cred"
"NOR","NORWAY","1981",NA,"cred"
"NPL","NEPAL","1981",2,"cred"
"NZL","NEW ZEALAND","1981",1,"cred"
"OMN","OMAN","1981",1,"cred"
"PAK","PAKISTAN","1981",5,"cred"
"PAN","PANAMA","1981",NA,"cred"
"PER","PERU","1981",4,"cred"
"PHL","PHILIPPINES","1981",17,"cred"
"PLW","PALAU","1981",NA,"cred"
"PNG","PAPUA NEW GUINEA","1981",NA,"cred"
"POL","POLAND","1981",NA,"cred"
"PRI","PUERTO RICO","1981",2,"cred"
"PRK","KOREA, D.P.R.O.","1981",NA,"cred"
"PRT","PORTUGAL","1981",1,"cred"
"PRY","PARAGUAY","1981",NA,"cred"
"PSE","""State of Palestine""","1981",NA,"cred"
"PYF","FRENCH POLYNESIA","1981",NA,"cred"
"QAT","QATAR","1981",NA,"cred"
"REU","REUNION","1981",NA,"cred"
"ROU","Romania","1981",NA,"cred"
"RUS","RUSSIA","1981",NA,"cred"
"RWA","RWANDA","1981",NA,"cred"
"SAU","SAUDI ARABIA","1981",1,"cred"
"SDN","SUDAN","1981",NA,"cred"
"SEN","SENEGAL","1981",NA,"cred"
"SGP","SINGAPORE","1981",NA,"cred"
"SHN","ST. HELENA","1981",NA,"cred"
"SLB","SOLOMON ISLANDS","1981",NA,"cred"
"SLE","SIERRA LEONE","1981",NA,"cred"
"SLV","EL SALVADOR","1981",1,"cred"
"SOM","SOMALIA","1981",1,"cred"
"SRB","SERBIA","1981",NA,"cred"
"SSD","SOUTH SUDAN","1981",NA,"cred"
"STP","SAO TOME AND PRINCIPE","1981",NA,"cred"
"SUR","SURINAME","1981",NA,"cred"
"SVK","SLOVAKIA (Slovak Republic)","1981",NA,"cred"
"SVN","SLOVENIA","1981",NA,"cred"
"SWE","SWEDEN","1981",NA,"cred"
"SWZ","SWAZILAND","1981",1,"cred"
"SYC","SEYCHELLES","1981",NA,"cred"
"SYR","SYRIAN ARAB REPUBLIC","1981",NA,"cred"
"TCA","TURKS AND CAICOS ISLANDS","1981",NA,"cred"
"TCD","CHAD","1981",NA,"cred"
"TGO","TOGO","1981",NA,"cred"
"THA","THAILAND","1981",2,"cred"
"TJK","TAJIKISTAN","1981",NA,"cred"
"TKL","TOKELAU","1981",NA,"cred"
"TKM","TURKMENISTAN","1981",NA,"cred"
"TLS","EAST TIMOR","1981",NA,"cred"
"TON","TONGA","1981",NA,"cred"
"TTO","TRINIDAD AND TOBAGO","1981",NA,"cred"
"TUN","TUNISIA","1981",NA,"cred"
"TUR","TURKEY","1981",2,"cred"
"TUV","TUVALU","1981",NA,"cred"
"TZA","TANZANIA, UNITED REPUBLIC OF","1981",NA,"cred"
"UGA","UGANDA","1981",NA,"cred"
"UKR","UKRAINE","1981",NA,"cred"
"URY","URUGUAY","1981",NA,"cred"
"USA","UNITED STATES","1981",7,"cred"
"UZB","UZBEKISTAN","1981",NA,"cred"
"VCT","SAINT VINCENT AND THE GRENADINES","1981",NA,"cred"
"VEN","VENEZUELA","1981",3,"cred"
"VGB","VIRGIN ISLANDS (BRITISH)","1981",NA,"cred"
"VIR","VIRGIN ISLANDS (U.S.)","1981",NA,"cred"
"VNM","VIET NAM","1981",1,"cred"
"VUT","VANUATU","1981",2,"cred"
"WLF","WALLIS AND FUTUNA ISLANDS","1981",NA,"cred"
"WSM","SAMOA","1981",NA,"cred"
"YEM","YEMEN","1981",NA,"cred"
"ZAF","SOUTH AFRICA","1981",2,"cred"
"ZMB","ZAMBIA","1981",1,"cred"
"ZWE","ZIMBABWE","1981",1,"cred"
"AFG","AFGHANISTAN","1980",1,"cred"
"AGO","ANGOLA","1980",NA,"cred"
"AIA","ANGUILLA","1980",NA,"cred"
"ALB","ALBANIA","1980",NA,"cred"
"ARE","UNITED ARAB EMIRATES","1980",NA,"cred"
"ARG","ARGENTINA","1980",2,"cred"
"ARM","ARMENIA","1980",NA,"cred"
"ASM","AMERICAN SAMOA","1980",NA,"cred"
"ATG","ANTIGUA AND BARBUDA","1980",NA,"cred"
"AUS","AUSTRALIA","1980",6,"cred"
"AUT","AUSTRIA","1980",1,"cred"
"AZE","AZERBAIJAN","1980",NA,"cred"
"BDI","BURUNDI","1980",NA,"cred"
"BEL","BELGIUM","1980",NA,"cred"
"BEN","BENIN","1980",1,"cred"
"BFA","BURKINA FASO","1980",1,"cred"
"BGD","BANGLADESH","1980",2,"cred"
"BGR","BULGARIA","1980",NA,"cred"
"BHR","BAHRAIN","1980",NA,"cred"
"BHS","BAHAMAS","1980",NA,"cred"
"BIH","BOSNIA AND HERZEGOWINA","1980",NA,"cred"
"BLR","BELARUS","1980",NA,"cred"
"BLZ","BELIZE","1980",NA,"cred"
"BMU","BERMUDA","1980",NA,"cred"
"BOL","BOLIVIA","1980",1,"cred"
"BRA","BRAZIL","1980",3,"cred"
"BRB","BARBADOS","1980",1,"cred"
"BRN","BRUNEI DARUSSALAM","1980",NA,"cred"
"BTN","BHUTAN","1980",NA,"cred"
"BWA","BOTSWANA","1980",NA,"cred"
"CAF","CENTRAL AFRICAN REPUBLIC","1980",NA,"cred"
"CAN","CANADA","1980",3,"cred"
"CHE","SWITZERLAND","1980",NA,"cred"
"CHL","CHILE","1980",NA,"cred"
"CHN","CHINA","1980",5,"cred"
"CIV","COTE D'IVOIRE","1980",1,"cred"
"CMR","CAMEROON","1980",NA,"cred"
"COD","CONGO, THE DRC","1980",NA,"cred"
"COG","CONGO","1980",NA,"cred"
"COK","COOK ISLANDS","1980",NA,"cred"
"COL","COLOMBIA","1980",2,"cred"
"COM","COMOROS","1980",NA,"cred"
"CPV","CAPE VERDE","1980",1,"cred"
"CRI","COSTA RICA","1980",1,"cred"
"CUB","CUBA","1980",1,"cred"
"CYM","CAYMAN ISLANDS","1980",NA,"cred"
"CYP","CYPRUS","1980",NA,"cred"
"CZE","CZECH REPUBLIC","1980",NA,"cred"
"DEU","GERMANY","1980",NA,"cred"
"DJI","DJIBOUTI","1980",1,"cred"
"DMA","DOMINICA","1980",1,"cred"
"DNK","DENMARK","1980",1,"cred"
"DOM","DOMINICAN REPUBLIC","1980",1,"cred"
"DZA","ALGERIA","1980",2,"cred"
"ECU","ECUADOR","1980",1,"cred"
"EGY","EGYPT","1980",NA,"cred"
"ERI","ERITREA","1980",NA,"cred"
"ESP","SPAIN","1980",3,"cred"
"EST","ESTONIA","1980",NA,"cred"
"ETH","Ethiopia","1980",1,"cred"
"FIN","FINLAND","1980",NA,"cred"
"FJI","FIJI","1980",1,"cred"
"FRA","FRANCE","1980",2,"cred"
"FSM","MICRONESIA, FEDERATED STATES OF","1980",NA,"cred"
"GAB","GABON","1980",NA,"cred"
"GBR","UNITED KINGDOM","1980",2,"cred"
"GEO","GEORGIA","1980",NA,"cred"
"GHA","GHANA","1980",1,"cred"
"GIN","GUINEA","1980",1,"cred"
"GLP","GUADELOUPE","1980",NA,"cred"
"GMB","GAMBIA","1980",1,"cred"
"GNB","GUINEA-BISSAU","1980",1,"cred"
"GNQ","EQUATORIAL GUINEA","1980",NA,"cred"
"GRC","GREECE","1980",1,"cred"
"GRD","GRENADA","1980",1,"cred"
"GTM","GUATEMALA","1980",NA,"cred"
"GUF","FRENCH GUIANA","1980",NA,"cred"
"GUM","GUAM","1980",NA,"cred"
"GUY","GUYANA","1980",NA,"cred"
"HKG","HONG KONG","1980",4,"cred"
"HND","HONDURAS","1980",1,"cred"
"HRV","CROATIA (local name: Hrvatska)","1980",NA,"cred"
"HTI","HAITI","1980",3,"cred"
"HUN","HUNGARY","1980",NA,"cred"
"IDN","INDONESIA","1980",6,"cred"
"IND","INDIA","1980",17,"cred"
"IRL","IRELAND","1980",NA,"cred"
"IRN","IRAN (ISLAMIC REPUBLIC OF)","1980",7,"cred"
"IRQ","IRAQ","1980",1,"cred"
"ISL","ICELAND","1980",NA,"cred"
"ISR","ISRAEL","1980",NA,"cred"
"ITA","ITALY","1980",3,"cred"
"JAM","JAMAICA","1980",2,"cred"
"JOR","JORDAN","1980",NA,"cred"
"JPN","JAPAN","1980",6,"cred"
"KAZ","KAZAKHSTAN","1980",NA,"cred"
"KEN","KENYA","1980",NA,"cred"
"KGZ","KYRGYZSTAN","1980",NA,"cred"
"KHM","CAMBODIA","1980",NA,"cred"
"KIR","KIRIBATI","1980",NA,"cred"
"KNA","SAINT KITTS AND NEVIS","1980",NA,"cred"
"KOR","KOREA, REPUBLIC OF","1980",2,"cred"
"KWT","KUWAIT","1980",NA,"cred"
"LAO","LAOS ","1980",NA,"cred"
"LBN","LEBANON","1980",NA,"cred"
"LBR","LIBERIA","1980",2,"cred"
